Ad Account Id,Breakdown,Campaign Name,Campaign ID,Category,Created at,Confidence,Importance,Level,Metrics,Parent Id,Parent name,Recommendation type,Source,Structure Name,Template,Status,Time interval
act_14448834,,Filed - UK Prospecting,6230012500670,cpr,2020-07-29T16:28:01,0.9999357728634066,3,campaign,['Impressions'],6230012500670,Filed - UK Prospecting,Budget & Bid,Dexter,Filed - UK Prospecting,"Dexter noticed that your Impressions decreased by 31%, compared to the last 3 days average of 13433 Impressions. This means your competitors have better ad creative or your audience saw the ads too many times. Check your ads now to see which one is the less performing. ",active,3
act_14448834,,Filed - USA -  Prospecting,6229550975470,cpr,2020-07-29T16:28:02,0.9999370545374027,3,campaign,['Impressions'],6229550975470,Filed - USA -  Prospecting,Budget & Bid,Dexter,Filed - USA -  Prospecting,"Dexter noticed that your Impressions decreased by 30%, compared to the last 3 days average of 13951 Impressions. This means your competitors have better ad creative or your audience saw the ads too many times. Check your ads now to see which one is the less performing. ",active,3
act_14448834,,Filed - UK Prospecting,6230012500670,cpr,2020-07-29T16:28:05,0.999937361689964,3,campaign,['Impressions'],6230012500670,Filed - UK Prospecting,Budget & Bid,Dexter,Filed - UK Prospecting,"Dexter noticed that your Impressions decreased by 23%, compared to the last 7 days average of 12012 Impressions. This means your competitors have better ad creative or your audience saw the ads too many times. Check your ads now to see which one is the less performing. ",active,7
act_14448834,,Filed - USA -  Prospecting,6229550975470,cpr,2020-07-29T16:28:06,0.9999387092077907,3,campaign,['Impressions'],6229550975470,Filed - USA -  Prospecting,Budget & Bid,Dexter,Filed - USA -  Prospecting,"Dexter noticed that your Impressions decreased by 21%, compared to the last 7 days average of 12368 Impressions. This means your competitors have better ad creative or your audience saw the ads too many times. Check your ads now to see which one is the less performing. ",active,7
act_14448834,,Filed - UK/EU/US - Prospecting – MinROAS JUL,6207671594070,cpr,2020-07-29T16:28:08,0.9995270556943999,3,campaign,['Impressions'],6207671594070,Filed - UK/EU/US - Prospecting – MinROAS JUL,Budget & Bid,Dexter,Filed - UK/EU/US - Prospecting – MinROAS JUL,"Dexter noticed that your Impressions decreased by 62%, compared to the last 7 days average of 1423 Impressions. This means your competitors have better ad creative or your audience saw the ads too many times. Check your ads now to see which one is the less performing. ",active,7
act_14448834,,Filed - UK Prospecting,6230012500670,cpr,2020-07-29T16:28:09,0.9999368701983387,3,campaign,['Impressions'],6230012500670,Filed - UK Prospecting,Budget & Bid,Dexter,Filed - UK Prospecting,"Dexter noticed that your Impressions decreased by 13%, compared to the last 14 days average of 10506 Impressions. This means your competitors have better ad creative or your audience saw the ads too many times. Check your ads now to see which one is the less performing. ",active,14
act_14448834,,Filed - UK/EU/US - Prospecting – MinROAS JUL,6207671594070,cpr,2020-07-29T16:28:12,0.9992810934811815,3,campaign,['Impressions'],6207671594070,Filed - UK/EU/US - Prospecting – MinROAS JUL,Budget & Bid,Dexter,Filed - UK/EU/US - Prospecting – MinROAS JUL,"Dexter noticed that your Impressions decreased by 81%, compared to the last 14 days average of 711 Impressions. This means your competitors have better ad creative or your audience saw the ads too many times. Check your ads now to see which one is the less performing. ",active,14
act_14448834,,Filed - UK/EU/US - Prospecting – MinROAS JUL,6207671594070,cpr,2020-07-29T16:28:17,0.9988005391738913,3,campaign,['Impressions'],6207671594070,Filed - UK/EU/US - Prospecting – MinROAS JUL,Budget & Bid,Dexter,Filed - UK/EU/US - Prospecting – MinROAS JUL,"Dexter noticed that your Impressions decreased by 91%, compared to the last 30 days average of 332 Impressions. This means your competitors have better ad creative or your audience saw the ads too many times. Check your ads now to see which one is the less performing. ",active,30
